#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-08-18T17:07:16 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ611d3bc2368c7a	
#INFO	-out.max=unlimited	
#INFO	queryParameters=40	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-out.add=_RA*-c.eq,_DE*-c.eq
#-sort=_r
#-nav=cat:J/A+A/582/A68&tab:{J/A+A/582/A68/oh_maser}&key:source=J/A+A/582/A68/oh_maser&HTTPPRM:&&-ref=VIZ611d3bc2368c7a&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-out.add=_RA*-c.eq,_DE*-c.eq&-sort=_r&-order=I&-oc.form=sexa&-meta.foot=1&-meta=1&-meta.ucd=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/582/A68/oh_maser
#-order=I
#-out=Obs
#-out=IDobs
#-out=Pap
#-out=ID
#-out=Name
#-out=Freq
#-out=SpType
#-out=RAJ2000
#-out=DEJ2000
#-out=vel-blue
#-out.all=2
#-out=vel-red
#-out=e_vel
#-out=vel-cent
#-out=vel-shell
#-out=Flag
#-out=Sblue
#-out=Sred
#-out=Iblue
#-out=Ired
#-out=Ref
#-out=Monitor
#-out=Maps
#-out=BibCode
#-out=SimbadName
#-out.all=2
#

#RESOURCE=yCat_35820068
#Name: J/A+A/582/A68
#Title: Database of circumstellar OH masers (Engels+, 2015)
#Table	J_A_A_582_A68_oh_maser:
#Name: J/A+A/582/A68/oh_maser
#Title: OH maser observations
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Obs	(I1)	[1/3]? Prioritized observations (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	IDobs	(I5)	Observation identification number (1)	[ucd=meta.id;obs]
#Column	Pap	(I3)	Reference identification number (1)	[ucd=meta.bib]
#Column	ID	(I5)	Object identification number (1)	[ucd=meta.id]
#Column	Name	(a16)	Object name	[ucd=meta.id;meta.main]
#Column	Freq	(I4)	Frequency	[ucd=em.freq]
#Column	SpType	(A1)	[DSI] Spectral type of maser profile (2)	[ucd=src.spType]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#Column	vel-blue	(F6.1)	? Velocity of blue-shifted maser peak	[ucd=spect.dopplerVeloc]
#Column	vel-red	(F6.1)	? Velocity of red-shifted maser peak	[ucd=spect.dopplerVeloc]
#Column	e_vel	(F5.2)	? Velocity resolution	[ucd=stat.error]
#Column	vel-cent	(F6.1)	? Radial velocity	[ucd=spect.dopplerVeloc]
#Column	vel-shell	(F5.1)	? Expansion velocity of the maser shell	[ucd=phys.veloc.expansion]
#Column	Flag	(A1)	[><=:.&] Flag for detected maser emission (3)	[ucd=meta.code.error]
#Column	Sblue	(F8.3)	? Flux density of blue-shifted maser peak (4)	[ucd=phot.flux]
#Column	Sred	(F7.3)	? Flux density of red-shifted maser peak	[ucd=phot.flux]
#Column	Iblue	(F8.3)	? Integral flux of blue-shifted maser peak (4)	[ucd=phot.flux.density;stat.max]
#Column	Ired	(F7.3)	? Integral flux of red-shifted maser peak (4)	[ucd=phot.flux.density;stat.max]
#Column	Ref	(A6)	Acronym of the reference (1)	[ucd=meta.ref;pos.frame]
#Column	Monitor	(I1)	[0/1] Presence in monitor.dat file (5)	[ucd=meta.code]
#Column	Maps	(I1)	[0/1] Presence in maps.dat file (6)	[ucd=meta.code]
#Column	BibCode	(A19)	Bibliographic Code	[ucd=meta.bib.bibcode]
#Column	SimbadName	(a16)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Obs	IDobs	Pap	ID	Name	Freq	SpType	RAJ2000	DEJ2000	vel-blue	vel-red	e_vel	vel-cent	vel-shell	Flag	Sblue	Sred	Iblue	Ired	Ref	Monitor	Maps	BibCode	SimbadName
278.89392500	 -8.04438333	1	  664	  3	  664	OH023.970-00.164	1612	D	18 35 34.542	-08 02 39.78	  77.2	 127.1	 1.00	 102.2	 25.0	 	   1.708	  0.381	        	       	SEV01A	0	0	2001A&A...366..481S	
278.98952500	 -7.31584167	1	  665	  3	  665	OH024.661+00.087	1612	D	18 35 57.486	-07 18 57.03	  40.9	  72.6	 1.00	  56.8	 15.9	 	   2.913	  1.889	        	       	SEV01A	0	0	2001A&A...366..481S	
279.17341667	 -4.72343889	1	  666	  3	  666	OH027.047+01.116	1612	D	18 36 41.620	-04 43 24.38	 -34.2	  -2.5	 1.00	 -18.4	 15.9	 	   0.234	  0.301	        	       	SEV01A	0	0	2001A&A...366..481S	
279.17498750	 -6.76518889	1	  667	  3	  667	OH025.235+00.177	1612	D	18 36 41.997	-06 45 54.68	  34.0	  68.1	 1.00	  51.0	 17.0	 	   0.591	  0.662	        	       	SEV01A	0	0	2001A&A...366..481S	
279.18310000	 -6.45671944	1	  668	  3	  668	OH025.512+00.311	1612	D	18 36 43.944	-06 27 24.19	  22.7	  54.5	 1.00	  38.6	 15.9	 	   1.370	  1.558	        	       	SEV01A	0	0	2001A&A...366..481S	
279.19125417	 -7.30489167	1	  669	  3	  669	OH024.763-00.086	1612	D	18 36 45.901	-07 18 17.61	  63.6	 108.9	 1.00	  86.2	 22.6	 	   0.379	  2.065	        	       	SEV01A	0	0	2001A&A...366..481S	
279.21266667	 -7.81756944	1	  670	  3	  670	OH024.317-00.340	1612	D	18 36 51.040	-07 49 03.25	  56.7	  88.5	 1.00	  72.6	 15.9	 	   0.351	  0.320	        	       	SEV01A	0	0	2001A&A...366..481S	
279.24166250	 -6.89029722	 	  663	  3	 5349	OH025.154+00.060	1612	D	18 36 57.999	-06 53 25.07	  72.6	 102.1	 1.00	  87.3	 14.8	 	   2.321	  1.932	        	       	SEV01A	0	0	2001A&A...366..481S	
279.27077083	-12.47173333	1	  672	  3	  672	OH020.206-02.526	1612	D	18 37 04.985	-12 28 18.24	   9.1	  40.9	 1.00	  25.0	 15.9	 	   0.695	  0.712	        	       	SEV01A	0	0	2001A&A...366..481S	
279.29604583	 -8.80265833	1	  673	  3	  673	OH023.480-00.866	1612	D	18 37 11.051	-08 48 09.57	  52.2	  77.2	 1.00	  64.7	 12.5	 	   0.466	  0.237	        	       	SEV01A	0	0	2001A&A...366..481S	
279.35567917	 -7.12936667	1	  674	  3	  674	OH024.993-00.150	1612	D	18 37 25.363	-07 07 45.72	 106.7	 143.0	 1.00	 124.8	 18.1	 	   0.953	  0.597	        	       	SEV01A	0	0	2001A&A...366..481S	
279.37739583	-12.19545833	1	  675	  3	  675	OH020.500-02.493	1612	D	18 37 30.575	-12 11 43.65	  74.9	 104.4	 1.00	  89.7	 14.8	 	   0.137	  0.054	        	       	SEV01A	0	0	2001A&A...366..481S	
279.38540000	 -5.39991389	 	  676	  3	 5585	OH026.543+00.618	1612	D	18 37 32.496	-05 23 59.69	  13.6	  40.9	 1.00	  27.2	 13.6	 	  79.775	147.651	        	       	SEV01A	1	1	2001A&A...366..481S	
279.50241250	 -6.65777222	1	  677	  3	  677	OH025.479-00.063	1612	D	18 38 00.579	-06 39 27.98	   6.8	  43.1	 1.00	  25.0	 18.1	 	   0.858	  0.362	        	       	SEV01A	0	0	2001A&A...366..481S	
279.56426250	 -7.16504444	 	  671	  3	 5352	OH025.057-00.350	1612	D	18 38 15.423	-07 09 54.16	 131.5	 154.2	 1.00	 142.9	 11.4	 	   2.447	  2.756	        	       	SEV01A	1	1	2001A&A...366..481S	
279.66155000	 -5.81930833	1	  679	  3	  679	OH026.297+00.181	1612	D	18 38 38.772	-05 49 09.51	 -38.6	 -13.6	 1.00	 -26.1	 12.5	 	   0.870	  1.072	        	       	SEV01A	0	0	2001A&A...366..481S	
279.66608333	 -8.68652222	1	  680	  3	  680	OH023.751-01.138	1612	D	18 38 39.860	-08 41 11.48	  34.0	  61.3	 1.00	  47.7	 13.6	 	   0.793	  1.548	        	       	SEV01A	0	0	2001A&A...366..481S	
279.71053750	 -6.74718056	 	  678	  3	 5355	OH025.495-00.288	1612	D	18 38 50.529	-06 44 49.85	  20.4	  52.2	 1.00	  36.3	 15.9	 	   1.794	  1.519	        	       	SEV01A	0	0	2001A&A...366..481S	
279.71992500	 -2.00334167	1	  682	  3	  682	OH029.716+01.878	1612	D	18 38 52.782	-02 00 12.03	  56.7	  90.8	 1.00	  73.8	 17.0	 	   0.440	  0.170	        	       	SEV01A	0	0	2001A&A...366..481S	
279.80043750	 -7.12740556	1	  683	  3	  683	OH025.198-00.541	1612	D	18 39 12.105	-07 07 38.66	  56.6	  92.9	 1.00	  74.8	 18.1	 	   0.369	  0.439	        	       	SEV01A	0	0	2001A&A...366..481S	
279.85118333	 -6.53049722	1	  684	  3	  684	OH025.751-00.313	1612	D	18 39 24.284	-06 31 49.79	  88.5	 122.6	 1.00	 105.6	 17.0	 	   1.508	  4.076	        	       	SEV01A	0	0	2001A&A...366..481S	
279.87218750	 -3.32824167	1	  685	  3	  685	OH028.607+01.136	1612	D	18 39 29.325	-03 19 41.67	  61.3	  90.8	 1.00	  76.1	 14.8	 	   0.390	  0.305	        	       	SEV01A	0	0	2001A&A...366..481S	
279.91703750	 -6.84554722	1	  686	  3	  686	OH025.501-00.515	1612	D	18 39 40.089	-06 50 43.97	  34.0	  61.3	 1.00	  47.7	 13.6	 	   0.456	  0.793	        	       	SEV01A	0	0	2001A&A...366..481S	
279.92319167	 -5.80583611	1	  687	  3	  687	OH026.428-00.044	1612	D	18 39 41.566	-05 48 21.01	 -13.6	  20.4	 1.00	   3.4	 17.0	 	   2.176	  1.895	        	       	SEV01A	0	0	2001A&A...366..481S	
280.01808333	 -6.84924722	1	  688	  3	  688	OH025.544-00.606	1612	D	18 40 04.340	-06 50 57.29	 140.7	 158.9	 1.00	 149.8	  9.1	 	   0.188	  0.114	        	       	SEV01A	0	0	2001A&A...366..481S	
280.06524583	 -4.49823333	1	  689	  3	  689	OH027.655+00.429	1612	D	18 40 15.659	-04 29 53.64	  49.9	  84.0	 1.00	  66.9	 17.0	 	   0.615	  0.387	        	       	SEV01A	0	0	2001A&A...366..481S	
280.08415417	 -8.76296667	1	  690	  3	  690	OH023.872-01.540	1612	D	18 40 20.197	-08 45 46.68	 113.5	 145.3	 1.00	 129.4	 15.9	 	   0.349	  0.358	        	       	SEV01A	0	0	2001A&A...366..481S	
280.09095000	 -4.95310278	1	  691	  3	  691	OH027.263+00.198	1612	D	18 40 21.828	-04 57 11.17	  38.6	  63.6	 1.00	  51.1	 12.5	 	  12.511	  3.343	        	       	SEV01A	1	1	2001A&A...366..481S	
280.16001250	-10.70963889	1	  692	  3	  692	OH022.174-02.496	1612	D	18 40 38.403	-10 42 34.70	  99.9	 124.8	 1.00	 112.3	 12.4	 	   0.517	  0.698	        	       	SEV01A	0	0	2001A&A...366..481S	
280.17942500	 -6.34815556	1	  693	  3	  693	OH026.063-00.519	1612	D	18 40 43.062	-06 20 53.36	   8.9	  24.8	 1.00	  16.9	  7.9	 	   0.097	  0.197	        	       	SEV01A	0	0	2001A&A...366..481S	
280.23007083	 -5.98655278	1	  694	  3	  694	OH026.407-00.398	1612	D	18 40 55.217	-05 59 11.59	  79.4	 108.9	 1.00	  94.2	 14.8	 	   0.316	  0.319	        	       	SEV01A	0	0	2001A&A...366..481S	
280.25345833	 -6.53391944	1	  695	  3	  695	OH025.931-00.669	1612	D	18 41 00.830	-06 32 02.11	  65.6	  99.7	 1.00	  82.7	 17.0	 	   0.490	  0.797	        	       	SEV01A	0	0	2001A&A...366..481S	
280.30971667	 -6.25015556	1	  696	  3	  696	OH026.209-00.589	1612	D	18 41 14.332	-06 15 00.56	  49.8	  92.9	 1.00	  71.3	 21.5	 	   3.751	  3.710	        	       	SEV01A	1	0	2001A&A...366..481S	
280.33579167	 -1.83548889	1	  697	  3	  697	OH030.147+01.408	1612	D	18 41 20.590	-01 50 07.76	 -56.7	 -31.8	 1.00	 -44.2	 12.4	 	   0.076	  0.584	        	       	SEV01A	0	0	2001A&A...366..481S	
280.39959167	 -5.98083889	 	  681	  3	 5358	OH026.490-00.545	1612	S	18 41 35.902	-05 58 51.02	  90.8	      	 1.00	  90.8	     	 	   0.600	       	        	       	SEV01A	0	0	2001A&A...366..481S	OH026.490-00.545
280.50792500	 -5.35206111	1	  699	  3	  699	OH027.098-00.354	1612	D	18 42 01.902	-05 21 07.42	  88.3	 115.6	 1.00	 101.9	 13.6	 	   2.890	  4.000	        	       	SEV01A	0	0	2001A&A...366..481S	
280.52976667	-10.29710556	1	  700	  3	  700	OH022.707-02.631	1612	D	18 42 07.144	-10 17 49.58	 -81.7	 -70.4	 1.00	 -76.1	  5.7	 	   0.531	  0.371	        	       	SEV01A	0	0	2001A&A...366..481S	OH022.707-02.631
280.63280000	 -1.77551667	1	  701	  3	  701	OH030.336+01.171	1612	D	18 42 31.872	-01 46 31.86	 -70.4	 -59.0	 1.00	 -64.7	  5.7	 	   0.200	  0.238	        	       	SEV01A	0	0	2001A&A...366..481S	OH030.336+01.171
280.66055833	 -5.10010000	1	  702	  3	  702	OH027.392-00.374	1612	D	18 42 38.534	-05 06 00.36	  34.0	  81.7	 1.00	  57.8	 23.9	 	   0.203	  0.403	        	       	SEV01A	0	0	2001A&A...366..481S	
280.71655000	 -3.99852222	1	  703	  3	  703	OH028.397+00.080	1612	S	18 42 51.972	-03 59 54.68	  74.9	      	 1.00	  74.9	     	 	   1.479	       	        	       	SEV01A	0	0	2001A&A...366..481S	
280.72180417	 -4.92363611	1	  704	  3	  704	OH027.576-00.347	1612	D	18 42 53.233	-04 55 25.09	 156.6	 183.8	 1.00	 170.2	 13.6	 	   0.452	  0.445	        	       	SEV01A	0	0	2001A&A...366..481S	
280.74334167	 -4.64668333	1	  705	  3	  705	OH027.833-00.240	1612	D	18 42 58.402	-04 38 48.06	   2.1	  33.9	 1.00	  18.0	 15.9	 	   0.794	  0.597	        	       	SEV01A	0	0	2001A&A...366..481S	
280.84928333	 -6.27361667	1	  706	  3	  706	OH026.434-01.077	1612	D	18 43 23.828	-06 16 25.02	 113.5	 140.7	 1.00	 127.1	 13.6	 	   0.714	  0.289	        	       	SEV01A	0	0	2001A&A...366..481S	
280.85750417	 -3.93207778	1	  707	  3	  707	OH028.520-00.014	1612	D	18 43 25.801	-03 55 55.48	  95.3	 120.3	 1.00	 107.8	 12.5	 	   6.428	  6.961	        	       	SEV01A	1	1	2001A&A...366..481S	
280.87176667	 -4.20973056	1	  708	  3	  708	OH028.280-00.154	1612	D	18 43 29.224	-04 12 35.03	  31.8	  70.4	 1.00	  51.1	 19.3	 	   1.968	  2.134	        	       	SEV01A	0	0	2001A&A...366..481S	
280.97738750	 -5.10487500	1	  709	  3	  709	OH027.532-00.656	1612	D	18 43 54.573	-05 06 17.55	  81.7	 118.0	 1.00	  99.8	 18.1	 	   0.341	  0.205	        	       	SEV01A	0	0	2001A&A...366..481S	
281.06962917	 -1.00732500	1	  710	  3	  710	OH031.219+01.133	1612	D	18 44 16.711	-01 00 26.37	  34.0	  61.3	 1.00	  47.7	 13.6	 	   0.382	  0.440	        	       	SEV01A	0	0	2001A&A...366..481S	
281.08263750	 -2.08024444	1	  711	  3	  711	OH030.270+00.632	1612	D	18 44 19.833	-02 04 48.88	 -36.3	  -9.1	 1.00	 -22.7	 13.6	 	   0.546	  0.233	        	       	SEV01A	0	0	2001A&A...366..481S	
281.14619167	 -1.33244722	1	  712	  3	  712	OH030.965+00.917	1612	D	18 44 35.086	-01 19 56.81	  52.0	  72.4	 1.00	  62.2	 10.2	 	   0.498	  0.947	        	       	SEV01A	0	0	2001A&A...366..481S	
281.17358333	 -5.15472222	 	  698	  3	 5361	OH027.577-00.853	1612	D	18 44 41.660	-05 09 17.00	  93.1	 118.0	 1.00	 105.6	 12.4	 	   2.957	  2.726	        	       	SEV01A	0	0	2001A&A...366..481S	
281.20796667	 -1.22354722	1	  714	  3	  714	OH031.090+00.912	1612	D	18 44 49.912	-01 13 24.77	  29.3	  63.4	 1.00	  46.3	 17.0	 	   0.262	  0.151	        	       	SEV01A	0	0	2001A&A...366..481S	
281.23453750	 -4.56617500	1	  715	  3	  715	OH028.128-00.638	1612	D	18 44 56.289	-04 33 58.23	  95.2	 136.0	 1.00	 115.6	 20.4	 	   0.633	  0.555	        	       	SEV01A	0	0	2001A&A...366..481S	
281.23479167	 -1.54575000	1	  716	  3	  716	OH030.815+00.741	1612	D	18 44 56.350	-01 32 44.70	  -4.7	  33.9	 1.00	  14.6	 19.3	 	   0.382	  0.432	        	       	SEV01A	0	0	2001A&A...366..481S	
281.24745000	 -3.67390278	1	  717	  3	  717	OH028.928-00.242	1612	D	18 44 59.388	-03 40 26.05	  61.1	  95.2	 1.00	  78.2	 17.0	 	   0.862	  0.993	        	       	SEV01A	0	0	2001A&A...366..481S	
281.27916667	 -3.33140556	1	  718	  3	  718	OH029.247-00.114	1612	D	18 45 07.000	-03 19 53.06	  40.9	  79.4	 1.00	  60.2	 19.2	 	   0.555	  0.388	        	       	SEV01A	0	0	2001A&A...366..481S	
281.45166250	 -4.01300278	1	  719	  3	  719	OH028.719-00.579	1612	D	18 45 48.399	-04 00 46.81	  29.5	  63.6	 1.00	  46.5	 17.0	 	   6.900	  4.300	        	       	SEV01A	1	0	2001A&A...366..481S	
281.46823750	 -1.77855000	1	  713	  3	  713	OH030.715+00.427	1612	D	18 45 52.377	-01 46 42.78	  49.9	  84.0	 1.00	  66.9	 17.0	 	   3.885	  2.242	        	       	SEV01A	1	1	2001A&A...366..481S	OH030.715+00.427
281.52407917	 -1.98822778	 	  720	  3	 5367	OH030.554+00.281	1612	D	18 46 05.779	-01 59 17.62	  18.2	  56.7	 1.00	  37.5	 19.2	 	   0.655	  1.104	        	       	SEV01A	0	0	2001A&A...366..481S	
281.61158750	 -6.67613611	1	  722	  3	  722	OH026.421-01.935	1612	D	18 46 26.781	-06 40 34.09	  15.9	  38.6	 1.00	  27.2	 11.4	 	   4.223	  4.930	        	       	SEV01A	1	1	2001A&A...366..481S	
281.66133750	 -0.28700833	1	  723	  3	  723	OH032.130+00.935	1612	D	18 46 38.721	-00 17 13.23	 124.7	 149.6	 1.00	 137.1	 12.4	 	   0.868	  1.280	        	       	SEV01A	0	0	2001A&A...366..481S	
281.74534167	 -1.72860000	1	  724	  3	  724	OH030.885+00.203	1612	D	18 46 58.882	-01 43 42.96	  70.2	 108.8	 1.00	  89.5	 19.3	 	   3.936	  2.478	        	       	SEV01A	0	0	2001A&A...366..481S	
281.78825000	 -3.39807778	1	  725	  3	  725	OH029.419-00.597	1612	D	18 47 09.180	-03 23 53.08	  90.8	 122.6	 1.00	 106.7	 15.9	 	   0.260	  0.449	        	       	SEV01A	0	0	2001A&A...366..481S	
281.79098333	 -2.59340000	1	  726	  3	  726	OH030.137-00.232	1612	D	18 47 09.836	-02 35 36.24	  33.9	  67.9	 1.00	  50.9	 17.0	 	  13.207	 12.296	        	       	SEV01A	1	1	2001A&A...366..481S	
281.81895000	 -1.85449444	1	  727	  3	  727	OH030.807+00.080	1612	D	18 47 16.548	-01 51 16.18	 -11.5	  15.7	 1.00	   2.1	 13.6	 	   0.786	  0.999	        	       	SEV01A	0	0	2001A&A...366..481S	
281.85075833	 -1.86713056	1	  728	  3	  728	OH030.810+00.046	1612	D	18 47 24.182	-01 52 01.67	  49.8	  77.0	 1.00	  63.4	 13.6	 	   0.493	  0.558	        	       	SEV01A	0	0	2001A&A...366..481S	
281.87160833	 -3.41140833	1	  729	  3	  729	OH029.446-00.677	1612	D	18 47 29.186	-03 24 41.07	 -25.0	   2.3	 1.00	 -11.4	 13.6	 	   0.518	  0.187	        	       	SEV01A	0	0	2001A&A...366..481S	
281.90715833	 -5.18535556	1	  730	  3	  730	OH027.883-01.517	1612	D	18 47 37.718	-05 11 07.28	  70.4	  99.9	 1.00	  85.2	 14.8	 	   1.368	  1.796	        	       	SEV01A	0	0	2001A&A...366..481S	
281.90889167	 -1.62385278	1	  731	  3	  731	OH031.053+00.105	1612	D	18 47 38.134	-01 37 25.87	   6.6	  36.1	 1.00	  21.4	 14.8	 	   0.343	  0.271	        	       	SEV01A	0	0	2001A&A...366..481S	
281.92137500	 -1.75326667	1	  721	  3	  721	OH030.944+00.035	1612	D	18 47 41.130	-01 45 11.76	  27.1	  40.7	 1.00	  33.9	  6.8	 	   2.085	 23.156	        	       	SEV01A	1	1	2001A&A...366..481S	OH030.944+00.035
281.95847500	 -3.49223333	1	  733	  3	  733	OH029.413-00.791	1612	D	18 47 50.034	-03 29 32.04	 113.5	 136.2	 1.00	 124.8	 11.4	 	   4.550	  3.461	        	       	SEV01A	0	0	2001A&A...366..481S	
281.97750833	 -8.35799444	1	  734	  3	  734	OH025.086-03.022	1612	D	18 47 54.602	-08 21 28.78	  -4.5	  22.7	 1.00	   9.1	 13.6	 	   0.566	  0.338	        	       	SEV01A	0	0	2001A&A...366..481S	
282.03668750	 -1.94834444	1	  735	  3	  735	OH030.823-00.156	1612	D	18 48 08.805	-01 56 54.04	  74.7	 115.6	 1.00	  95.2	 20.5	 	   1.474	  0.359	        	       	SEV01A	0	0	2001A&A...366..481S	
282.11022083	 +1.13972778	1	  736	  3	  736	OH033.605+01.187	1612	D	18 48 26.453	+01 08 23.02	  81.7	 108.9	 1.00	  95.3	 13.6	 	   0.427	  0.867	        	       	SEV01A	0	0	2001A&A...366..481S	
282.17477917	 -2.84145278	1	  732	  3	  732	OH030.091-00.686	1612	D	18 48 41.947	-02 50 29.23	  79.3	 117.8	 1.00	  98.6	 19.2	 	  29.220	 35.136	        	       	SEV01A	1	1	2001A&A...366..481S	OH030.091-00.686
282.17924167	 -1.80848611	1	  738	  3	  738	OH031.012-00.219	1612	D	18 48 43.018	-01 48 30.55	 111.0	 138.3	 1.00	 124.7	 13.6	 	   3.255	  4.198	        	       	SEV01A	1	1	2001A&A...366..481S	
282.32090000	 -7.23133611	1	  739	  3	  739	OH026.246-02.814	1612	D	18 49 17.016	-07 13 52.81	 -77.2	 -54.5	 1.00	 -65.8	 11.4	 	   1.446	  2.430	        	       	SEV01A	0	0	2001A&A...366..481S	OH026.246-02.814
282.33102500	 -2.58052778	1	  740	  3	  740	OH030.394-00.706	1612	D	18 49 19.446	-02 34 49.90	  40.9	  95.3	 1.00	  68.1	 27.2	 	   0.644	  0.320	        	       	SEV01A	0	0	2001A&A...366..481S	OH030.394-00.706
282.58568333	 -0.92352500	1	  741	  3	  741	OH031.985-00.177	1612	D	18 50 20.564	-00 55 24.69	  99.7	 122.4	 1.00	 111.1	 11.4	 	   0.287	  0.286	        	       	SEV01A	0	0	2001A&A...366..481S	
282.59351667	 -0.91918333	1	  742	  3	  742	OH031.993-00.182	1612	D	18 50 22.444	-00 55 09.06	  54.3	  83.8	 1.00	  69.1	 14.8	 	   1.883	  1.867	        	       	SEV01A	0	0	2001A&A...366..481S	
282.63096667	 -1.95146944	1	  743	  3	  743	OH031.091-00.686	1612	D	18 50 31.432	-01 57 05.29	  79.3	 117.9	 1.00	  98.6	 19.3	 	   1.575	  1.449	        	       	SEV01A	0	0	2001A&A...366..481S	
282.65671250	 +4.15243611	1	  744	  3	  744	OH036.537+02.072	1612	D	18 50 37.611	+04 09 08.77	  43.1	  74.9	 1.00	  59.0	 15.9	 	   0.255	  0.197	        	       	SEV01A	0	0	2001A&A...366..481S	
282.73281250	 +0.15931111	1	  745	  3	  745	OH033.016+00.185	1612	D	18 50 55.875	+00 09 33.52	 106.5	 136.0	 1.00	 121.2	 14.8	 	   0.592	  1.183	        	       	SEV01A	0	0	2001A&A...366..481S	
282.74792083	 +6.76596944	1	  737	  3	  737	OH038.909+03.178	1612	D	18 50 59.501	+06 45 57.49	  81.7	 109.0	 1.00	  95.3	 13.6	 	   4.581	 11.547	        	       	SEV01A	0	0	2001A&A...366..481S	OH038.909+03.178
282.81642083	 +1.93864722	1	  747	  3	  747	OH034.638+00.922	1612	D	18 51 15.941	+01 56 19.13	  11.4	  43.1	 1.00	  27.2	 15.9	 	   1.560	  2.339	        	       	SEV01A	0	0	2001A&A...366..481S	
282.85938333	 -1.06450833	 	  746	  3	18132	OH031.984-00.485	1612	D	18 51 26.252	-01 03 52.23	  56.6	  95.2	 1.00	  75.9	 19.3	 	   5.052	  3.365	        	       	SEV01A	1	1	2001A&A...366..481S	
282.89073333	 -1.30569167	1	  749	  3	  749	OH031.784-00.623	1612	D	18 51 33.776	-01 18 20.49	  83.8	 113.3	 1.00	  98.6	 14.8	 	   1.507	  0.701	        	       	SEV01A	0	0	2001A&A...366..481S	
283.00597917	 -1.44621944	1	  750	  3	  750	OH031.711-00.790	1612	D	18 52 01.435	-01 26 46.39	  65.8	  90.8	 1.00	  78.3	 12.5	 	   0.792	  1.493	        	       	SEV01A	0	0	2001A&A...366..481S	
283.05885000	 -0.32766944	1	  751	  3	  751	OH032.731-00.327	1612	D	18 52 14.124	-00 19 39.61	  45.4	  74.9	 1.00	  60.2	 14.8	 	   4.250	  1.746	        	       	SEV01A	0	1	2001A&A...366..481S	
283.06387917	 +2.06338611	1	  752	  3	  752	OH034.862+00.759	1612	D	18 52 15.331	+02 03 48.19	  54.3	  83.8	 1.00	  69.1	 14.8	 	   0.540	  0.614	        	       	SEV01A	0	0	2001A&A...366..481S	
283.11655000	 +0.45786667	1	  753	  3	  753	OH033.457-00.020	1612	D	18 52 27.972	+00 27 28.32	  45.4	  74.9	 1.00	  60.2	 14.8	 	   1.136	  1.607	        	       	SEV01A	0	0	2001A&A...366..481S	
283.16682500	 +0.27963333	1	  754	  3	  754	OH033.321-00.146	1612	D	18 52 40.038	+00 16 46.68	  59.0	  84.0	 1.00	  71.5	 12.5	 	   0.247	  0.405	        	       	SEV01A	0	0	2001A&A...366..481S	
283.23817083	 -1.63518611	1	  755	  3	  755	OH031.649-01.082	1612	D	18 52 57.161	-01 38 06.67	 129.4	 154.3	 1.00	 141.9	 12.4	 	   0.506	  0.431	        	       	SEV01A	0	0	2001A&A...366..481S	
283.37522917	 -0.24094722	1	  756	  3	  756	OH032.953-00.569	1612	D	18 53 30.055	-00 14 27.41	  20.3	  54.3	 1.00	  37.3	 17.0	 	   2.616	  2.248	        	       	SEV01A	0	0	2001A&A...366..481S	
283.47610833	 -0.79982222	1	  757	  3	  757	OH032.501-00.913	1612	D	18 53 54.266	-00 47 59.36	  -6.8	  22.7	 1.00	   7.9	 14.8	 	   0.751	  0.169	        	       	SEV01A	0	0	2001A&A...366..481S	
283.56713333	 +4.04202222	1	  758	  3	  758	OH036.852+01.214	1612	D	18 54 16.112	+04 02 31.28	 -20.6	  -4.7	 1.00	 -12.6	  7.9	 	   1.485	  1.966	        	       	SEV01A	1	0	2001A&A...366..481S	
283.58692500	 +0.68421944	1	  759	  3	  759	OH033.873-00.335	1612	D	18 54 20.862	+00 41 03.19	  11.2	  43.0	 1.00	  27.1	 15.9	 	   1.380	  0.884	        	       	SEV01A	0	0	2001A&A...366..481S	
